event,horizon,target_ts,reason,bar_ts,age_seconds,p,bid,ask,spread,trade_p,contracts_last_hour,active_minutes_last_hour
KXNBAGAME-26APR12ATLMIA,1h,1776027600,included,1776027600.0,0.0,0.785,0.78,0.79,0.010000000000000009,0.79,200778.0,54.0
KXNBAGAME-26APR12ATLMIA,5m,1776030900,included,1776030900.0,0.0,0.795,0.79,0.8,0.010000000000000009,0.8,190826.0,56.0
KXNBAGAME-26APR12BKNTOR,24h,1775944800,included,1775944800.0,0.0,0.955,0.95,0.96,0.010000000000000009,0.96,1011.0,22.0
KXNBAGAME-26APR12BKNTOR,6h,1776009600,included,1776009600.0,0.0,0.965,0.96,0.97,0.010000000000000009,,3522.0,15.0
KXNBAGAME-26APR12BKNTOR,1h,1776027600,included,1776027600.0,0.0,0.975,0.97,0.98,0.010000000000000009,0.98,4918.0,15.0
KXNBAGAME-26APR12BKNTOR,5m,1776030900,included,1776030780.0,120.0,0.975,0.97,0.98,0.010000000000000009,0.97,5268.0,17.0
KXNBAGAME-26APR12CHANYK,24h,1775944800,included,1775944800.0,0.0,0.245,0.23,0.26,0.03,0.26,67392.0,59.0
KXNBAGAME-26APR12CHANYK,6h,1776009600,included,1776009600.0,0.0,0.135,0.13,0.14,0.010000000000000009,0.14,75001.0,59.0
KXNBAGAME-26APR12CHANYK,1h,1776027600,included,1776027600.0,0.0,0.125,0.12,0.13,0.010000000000000009,0.13,342138.0,60.0
KXNBAGAME-26APR12CHANYK,5m,1776030900,included,1776030900.0,0.0,0.125,0.12,0.13,0.010000000000000009,0.13,171769.0,60.0
KXNBAGAME-26APR12DETIND,24h,1775944800,included,1775944800.0,0.0,0.15000000000000002,0.14,0.16,0.01999999999999999,0.14,535.0,10.0
KXNBAGAME-26APR12DETIND,6h,1776009600,included,1776009540.0,60.0,0.11499999999999999,0.11,0.12,0.009999999999999995,0.12,1468.0,17.0
KXNBAGAME-26APR12DETIND,1h,1776027600,included,1776027600.0,0.0,0.10500000000000001,0.1,0.11,0.009999999999999995,0.11,5163.0,36.0
KXNBAGAME-26APR12DETIND,5m,1776030900,included,1776030900.0,0.0,0.10500000000000001,0.1,0.11,0.009999999999999995,0.11,79595.0,51.0
KXNBAGAME-26APR12MILPHI,24h,1775944800,included,1775944800.0,0.0,0.905,0.9,0.91,0.010000000000000009,0.91,2853.0,18.0
KXNBAGAME-26APR12MILPHI,6h,1776009600,included,1776009600.0,0.0,0.905,0.9,0.91,0.010000000000000009,,445.0,17.0
KXNBAGAME-26APR12MILPHI,1h,1776027600,included,1776027600.0,0.0,0.915,0.91,0.92,0.010000000000000009,0.92,6540.0,29.0
KXNBAGAME-26APR12MILPHI,5m,1776030900,included,1776030900.0,0.0,0.915,0.91,0.92,0.010000000000000009,,20833.0,36.0
KXNBAGAME-26APR12ORLBOS,24h,1775944800,included,1775944800.0,0.0,0.245,0.24,0.25,0.010000000000000009,0.24,37086.0,60.0
KXNBAGAME-26APR12ORLBOS,6h,1776009600,included,1776009600.0,0.0,0.14500000000000002,0.14,0.15,0.009999999999999981,,59887.0,59.0
KXNBAGAME-26APR12ORLBOS,1h,1776027600,included,1776027600.0,0.0,0.14500000000000002,0.14,0.15,0.009999999999999981,0.15,68734.0,60.0
KXNBAGAME-26APR12ORLBOS,5m,1776030900,included,1776030900.0,0.0,0.14500000000000002,0.14,0.15,0.009999999999999981,0.15,167958.0,60.0
KXNBAGAME-26APR12WASCLE,24h,1775944800,included,1775944800.0,0.0,0.875,0.87,0.88,0.010000000000000009,0.88,4012.0,24.0
KXNBAGAME-26APR12WASCLE,6h,1776009600,included,1776009600.0,0.0,0.825,0.82,0.83,0.010000000000000009,0.83,16549.0,32.0
KXNBAGAME-26APR12WASCLE,1h,1776027600,included,1776027600.0,0.0,0.815,0.81,0.82,0.009999999999999898,0.82,13862.0,42.0
KXNBAGAME-26APR12WASCLE,5m,1776030900,included,1776030900.0,0.0,0.805,0.8,0.81,0.010000000000000009,0.81,22040.0,46.0
KXNBAGAME-26APR12CHIDAL,24h,1775953800,bar_too_old,,300.0,,,,,,,
KXNBAGAME-26APR12CHIDAL,6h,1776018600,included,1776018600.0,0.0,0.705,0.7,0.71,0.010000000000000009,,2134.0,18.0
KXNBAGAME-26APR12CHIDAL,1h,1776036600,included,1776036600.0,0.0,0.695,0.69,0.7,0.010000000000000009,0.7,10802.0,49.0
KXNBAGAME-26APR12CHIDAL,5m,1776039900,included,1776039900.0,0.0,0.655,0.65,0.66,0.010000000000000009,0.66,73936.0,56.0
KXNBAGAME-26APR12DENSAS,24h,1775953800,included,1775953800.0,0.0,0.805,0.8,0.81,0.010000000000000009,,2387.0,24.0
KXNBAGAME-26APR12DENSAS,6h,1776018600,included,1776018600.0,0.0,0.825,0.82,0.83,0.010000000000000009,0.83,3702.0,19.0
KXNBAGAME-26APR12DENSAS,1h,1776036600,included,1776036600.0,0.0,0.795,0.79,0.8,0.010000000000000009,0.79,126920.0,60.0
KXNBAGAME-26APR12DENSAS,5m,1776039900,included,1776039900.0,0.0,0.785,0.78,0.79,0.010000000000000009,0.79,178534.0,60.0
KXNBAGAME-26APR12GSWLAC,24h,1775953800,included,1775953740.0,60.0,0.6950000000000001,0.68,0.71,0.029999999999999916,0.71,13179.0,35.0
KXNBAGAME-26APR12GSWLAC,6h,1776018600,included,1776018600.0,0.0,0.695,0.69,0.7,0.010000000000000009,0.7,10146.0,27.0
KXNBAGAME-26APR12GSWLAC,1h,1776036600,included,1776036600.0,0.0,0.635,0.63,0.64,0.010000000000000009,0.64,29498.0,60.0
KXNBAGAME-26APR12GSWLAC,5m,1776039900,included,1776039900.0,0.0,0.595,0.59,0.6,0.010000000000000009,0.6,97800.0,60.0
KXNBAGAME-26APR12MEMHOU,24h,1775953800,included,1775953800.0,0.0,0.875,0.87,0.88,0.010000000000000009,,178.0,7.0
KXNBAGAME-26APR12MEMHOU,6h,1776018600,bar_too_old,,180.0,,,,,,,
KXNBAGAME-26APR12MEMHOU,1h,1776036600,included,1776036600.0,0.0,0.895,0.89,0.9,0.010000000000000009,0.9,9604.0,41.0
KXNBAGAME-26APR12MEMHOU,5m,1776039900,included,1776039900.0,0.0,0.895,0.89,0.9,0.010000000000000009,0.9,6250.0,43.0
KXNBAGAME-26APR12NOPMIN,24h,1775953800,included,1775953800.0,0.0,0.71,0.7,0.72,0.020000000000000018,0.72,1347.0,17.0
KXNBAGAME-26APR12NOPMIN,6h,1776018600,included,1776018600.0,0.0,0.665,0.66,0.67,0.010000000000000009,0.67,6865.0,41.0
KXNBAGAME-26APR12NOPMIN,1h,1776036600,included,1776036600.0,0.0,0.655,0.65,0.66,0.010000000000000009,0.66,22307.0,59.0
KXNBAGAME-26APR12NOPMIN,5m,1776039900,included,1776039900.0,0.0,0.615,0.61,0.62,0.010000000000000009,0.62,108652.0,59.0
KXNBAGAME-26APR12PHXOKC,24h,1775953800,included,1775953800.0,0.0,0.705,0.7,0.71,0.010000000000000009,,11636.0,35.0
KXNBAGAME-26APR12PHXOKC,6h,1776018600,included,1776018600.0,0.0,0.745,0.74,0.75,0.010000000000000009,,12100.0,35.0
KXNBAGAME-26APR12PHXOKC,1h,1776036600,included,1776036600.0,0.0,0.745,0.74,0.75,0.010000000000000009,0.75,26695.0,59.0
KXNBAGAME-26APR12PHXOKC,5m,1776039900,included,1776039900.0,0.0,0.735,0.73,0.74,0.010000000000000009,0.74,80643.0,60.0
KXNBAGAME-26APR12SACPOR,24h,1775953800,included,1775953680.0,120.0,0.915,0.91,0.92,0.010000000000000009,0.92,198.0,8.0
KXNBAGAME-26APR12SACPOR,6h,1776018600,bar_too_old,,240.0,,,,,,,
KXNBAGAME-26APR12SACPOR,1h,1776036600,included,1776036600.0,0.0,0.945,0.94,0.95,0.010000000000000009,,3727.0,30.0
KXNBAGAME-26APR12SACPOR,5m,1776039900,included,1776039900.0,0.0,0.945,0.94,0.95,0.010000000000000009,0.94,8210.0,36.0
KXNBAGAME-26APR12UTALAL,24h,1775953800,included,1775953680.0,120.0,0.875,0.87,0.88,0.010000000000000009,0.88,1012.0,14.0
KXNBAGAME-26APR12UTALAL,6h,1776018600,included,1776018600.0,0.0,0.885,0.88,0.89,0.010000000000000009,0.89,2629.0,30.0
KXNBAGAME-26APR12UTALAL,1h,1776036600,included,1776036600.0,0.0,0.885,0.88,0.89,0.010000000000000009,0.89,34450.0,50.0
KXNBAGAME-26APR12UTALAL,5m,1776039900,included,1776039900.0,0.0,0.895,0.89,0.9,0.010000000000000009,0.89,142418.0,52.0
KXNBAGAME-26APR14MIACHA,24h,1776123000,included,1776123000.0,0.0,0.675,0.67,0.68,0.010000000000000009,0.68,34665.0,60.0
KXNBAGAME-26APR14MIACHA,6h,1776187800,included,1776187800.0,0.0,0.695,0.69,0.7,0.010000000000000009,0.7,43897.0,60.0
KXNBAGAME-26APR14MIACHA,1h,1776205800,included,1776205800.0,0.0,0.695,0.69,0.7,0.010000000000000009,0.69,166448.0,60.0
KXNBAGAME-26APR14MIACHA,5m,1776209100,included,1776209100.0,0.0,0.695,0.69,0.7,0.010000000000000009,0.7,430218.0,60.0
KXNBAGAME-26APR14PORPHX,24h,1776132000,included,1776132000.0,0.0,0.595,0.59,0.6,0.010000000000000009,0.6,31065.0,48.0
KXNBAGAME-26APR14PORPHX,6h,1776196800,included,1776196800.0,0.0,0.585,0.58,0.59,0.010000000000000009,0.59,38187.0,60.0
KXNBAGAME-26APR14PORPHX,1h,1776214800,included,1776214800.0,0.0,0.575,0.57,0.58,0.010000000000000009,0.58,102083.0,60.0
KXNBAGAME-26APR14PORPHX,5m,1776218100,included,1776218100.0,0.0,0.575,0.57,0.58,0.010000000000000009,0.58,721936.0,60.0
KXNBAGAME-26APR15ORLPHI,24h,1776209400,included,1776209400.0,0.0,0.535,0.53,0.54,0.010000000000000009,0.53,2948.0,40.0
KXNBAGAME-26APR15ORLPHI,6h,1776274200,included,1776274200.0,0.0,0.535,0.53,0.54,0.010000000000000009,0.54,31473.0,59.0
KXNBAGAME-26APR15ORLPHI,1h,1776292200,included,1776292200.0,0.0,0.525,0.52,0.53,0.010000000000000009,0.53,301640.0,60.0
KXNBAGAME-26APR15ORLPHI,5m,1776295500,included,1776295500.0,0.0,0.505,0.5,0.51,0.010000000000000009,0.51,623805.0,60.0
KXNBAGAME-26APR15GSWLAC,24h,1776218400,included,1776218400.0,0.0,0.665,0.66,0.67,0.010000000000000009,0.67,1416.0,26.0
KXNBAGAME-26APR15GSWLAC,6h,1776283200,included,1776283200.0,0.0,0.665,0.66,0.67,0.010000000000000009,0.67,11144.0,25.0
KXNBAGAME-26APR15GSWLAC,1h,1776301200,included,1776301200.0,0.0,0.675,0.67,0.68,0.010000000000000009,0.68,72627.0,60.0
KXNBAGAME-26APR15GSWLAC,5m,1776304500,included,1776304500.0,0.0,0.665,0.66,0.67,0.010000000000000009,0.67,118319.0,60.0
KXNBAGAME-26APR17CHAORL,24h,1776382200,included,1776382200.0,0.0,0.395,0.39,0.4,0.010000000000000009,0.4,83670.72,56.0
KXNBAGAME-26APR17CHAORL,6h,1776447000,included,1776447000.0,0.0,0.405,0.4,0.41,0.009999999999999953,0.41,21005.16,60.0
KXNBAGAME-26APR17CHAORL,1h,1776465000,included,1776465000.0,0.0,0.415,0.41,0.42,0.010000000000000009,0.42,224999.07,60.0
KXNBAGAME-26APR17CHAORL,5m,1776468300,included,1776468300.0,0.0,0.425,0.42,0.43,0.010000000000000009,0.43,323000.97,60.0
KXNBAGAME-26APR17GSWPHX,24h,1776391200,included,1776391080.0,120.0,0.58,0.57,0.59,0.020000000000000018,0.59,5770.56,38.0
KXNBAGAME-26APR17GSWPHX,6h,1776456000,included,1776456000.0,0.0,0.575,0.57,0.58,0.010000000000000009,0.58,124593.31,58.0
KXNBAGAME-26APR17GSWPHX,1h,1776474000,included,1776474000.0,0.0,0.575,0.57,0.58,0.010000000000000009,0.58,186726.96,60.0
KXNBAGAME-26APR17GSWPHX,5m,1776477300,included,1776477300.0,0.0,0.575,0.57,0.58,0.010000000000000009,0.58,479157.91,60.0
KXNBAGAME-26APR18TORCLE,24h,1776445200,included,1776445200.0,0.0,0.765,0.76,0.77,0.010000000000000009,,1093.9,20.0
KXNBAGAME-26APR18TORCLE,6h,1776510000,included,1776510000.0,0.0,0.765,0.76,0.77,0.010000000000000009,0.77,14576.04,44.0
KXNBAGAME-26APR18TORCLE,1h,1776528000,included,1776528000.0,0.0,0.765,0.76,0.77,0.010000000000000009,0.77,119159.67,60.0
KXNBAGAME-26APR18TORCLE,5m,1776531300,included,1776531300.0,0.0,0.765,0.76,0.77,0.010000000000000009,0.77,550138.0,60.0
KXNBAGAME-26APR18MINDEN,24h,1776454200,included,1776454200.0,0.0,0.705,0.7,0.71,0.010000000000000009,0.71,890.8,17.0
KXNBAGAME-26APR18MINDEN,6h,1776519000,included,1776519000.0,0.0,0.705,0.7,0.71,0.010000000000000009,0.71,9554.0,56.0
KXNBAGAME-26APR18MINDEN,1h,1776537000,included,1776537000.0,0.0,0.715,0.71,0.72,0.010000000000000009,0.72,51351.23,60.0
KXNBAGAME-26APR18MINDEN,5m,1776540300,included,1776540300.0,0.0,0.725,0.72,0.73,0.010000000000000009,0.73,425451.02,60.0
KXNBAGAME-26APR18ATLNYK,24h,1776463200,included,1776463200.0,0.0,0.675,0.67,0.68,0.010000000000000009,,4771.19,20.0
KXNBAGAME-26APR18ATLNYK,6h,1776528000,included,1776528000.0,0.0,0.685,0.68,0.69,0.009999999999999898,0.69,15804.27,59.0
KXNBAGAME-26APR18ATLNYK,1h,1776546000,included,1776546000.0,0.0,0.685,0.68,0.69,0.009999999999999898,0.69,84675.36,60.0
KXNBAGAME-26APR18ATLNYK,5m,1776549300,included,1776549300.0,0.0,0.685,0.68,0.69,0.009999999999999898,0.69,608140.33,60.0
KXNBAGAME-26APR18HOULAL,24h,1776472200,included,1776472200.0,0.0,0.35,0.34,0.36,0.019999999999999962,0.36,8189.81,45.0
KXNBAGAME-26APR18HOULAL,6h,1776537000,included,1776537000.0,0.0,0.355,0.35,0.36,0.010000000000000009,0.36,48276.44,60.0
KXNBAGAME-26APR18HOULAL,1h,1776555000,included,1776555000.0,0.0,0.435,0.43,0.44,0.010000000000000009,0.44,1019738.55,60.0
KXNBAGAME-26APR18HOULAL,5m,1776558300,included,1776558300.0,0.0,0.435,0.43,0.44,0.010000000000000009,0.44,946622.63,60.0
KXNBAGAME-26APR19PHIBOS,24h,1776531600,included,1776531600.0,0.0,0.865,0.86,0.87,0.010000000000000009,0.87,3726.26,22.0
KXNBAGAME-26APR19PHIBOS,6h,1776596400,included,1776596400.0,0.0,0.865,0.86,0.87,0.010000000000000009,0.87,69473.59,51.0
KXNBAGAME-26APR19PHIBOS,1h,1776614400,included,1776614400.0,0.0,0.875,0.87,0.88,0.010000000000000009,0.88,334343.43,60.0
KXNBAGAME-26APR19PHIBOS,5m,1776617700,included,1776617700.0,0.0,0.875,0.87,0.88,0.010000000000000009,0.88,679543.1,60.0
KXNBAGAME-26APR19PHXOKC,24h,1776540600,no_prior_bar,,,,,,,,,
KXNBAGAME-26APR19PHXOKC,6h,1776605400,included,1776605400.0,0.0,0.895,0.89,0.9,0.010000000000000009,0.9,36184.9,49.0
KXNBAGAME-26APR19PHXOKC,1h,1776623400,included,1776623400.0,0.0,0.905,0.9,0.91,0.010000000000000009,0.91,230427.65,60.0
KXNBAGAME-26APR19PHXOKC,5m,1776626700,included,1776626700.0,0.0,0.905,0.9,0.91,0.010000000000000009,0.91,653451.0,60.0
KXNBAGAME-26APR19ORLDET,24h,1776551400,bar_too_old,,180.0,,,,,,,
KXNBAGAME-26APR19ORLDET,6h,1776616200,included,1776616200.0,0.0,0.785,0.78,0.79,0.010000000000000009,0.79,14819.75,59.0
KXNBAGAME-26APR19ORLDET,1h,1776634200,included,1776634200.0,0.0,0.785,0.78,0.79,0.010000000000000009,0.79,394301.76,60.0
KXNBAGAME-26APR19ORLDET,5m,1776637500,included,1776637500.0,0.0,0.785,0.78,0.79,0.010000000000000009,0.79,872508.72,60.0
KXNBAGAME-26APR19PORSAS,24h,1776560400,included,1776560400.0,0.0,0.825,0.82,0.83,0.010000000000000009,0.83,1575.06,32.0
KXNBAGAME-26APR19PORSAS,6h,1776625200,included,1776625200.0,0.0,0.835,0.83,0.84,0.010000000000000009,0.84,100088.75,59.0
KXNBAGAME-26APR19PORSAS,1h,1776643200,included,1776643200.0,0.0,0.835,0.83,0.84,0.010000000000000009,0.84,463605.67,60.0
KXNBAGAME-26APR19PORSAS,5m,1776646500,included,1776646500.0,0.0,0.845,0.84,0.85,0.010000000000000009,0.85,924956.92,60.0
KXNBAGAME-26APR20TORCLE,24h,1776639600,included,1776639480.0,120.0,0.765,0.76,0.77,0.010000000000000009,0.77,2720.27,27.0
KXNBAGAME-26APR20TORCLE,6h,1776704400,included,1776704400.0,0.0,0.785,0.78,0.79,0.010000000000000009,0.79,22083.89,58.0
KXNBAGAME-26APR20TORCLE,1h,1776722400,included,1776722400.0,0.0,0.795,0.79,0.8,0.010000000000000009,0.8,114638.83,60.0
KXNBAGAME-26APR20TORCLE,5m,1776725700,included,1776725700.0,0.0,0.795,0.79,0.8,0.010000000000000009,0.8,439410.42,60.0
KXNBAGAME-26APR20ATLNYK,24h,1776643200,included,1776643200.0,0.0,0.685,0.68,0.69,0.009999999999999898,0.69,3214.05,32.0
KXNBAGAME-26APR20ATLNYK,6h,1776708000,included,1776708000.0,0.0,0.695,0.69,0.7,0.010000000000000009,0.7,82854.04000000001,59.0
KXNBAGAME-26APR20ATLNYK,1h,1776726000,included,1776726000.0,0.0,0.695,0.69,0.7,0.010000000000000009,0.7,108902.44,60.0
KXNBAGAME-26APR20ATLNYK,5m,1776729300,included,1776729300.0,0.0,0.685,0.68,0.69,0.009999999999999898,0.69,336002.61,60.0
KXNBAGAME-26APR20MINDEN,24h,1776652200,included,1776652200.0,0.0,0.705,0.69,0.72,0.030000000000000027,0.72,3523.3,40.0
KXNBAGAME-26APR20MINDEN,6h,1776717000,included,1776717000.0,0.0,0.735,0.73,0.74,0.010000000000000009,0.74,24413.22,59.0
KXNBAGAME-26APR20MINDEN,1h,1776735000,included,1776735000.0,0.0,0.725,0.72,0.73,0.010000000000000009,0.73,70242.79,60.0
KXNBAGAME-26APR20MINDEN,5m,1776738300,included,1776738300.0,0.0,0.725,0.72,0.73,0.010000000000000009,0.73,437007.74,60.0
KXNBAGAME-26APR21PHIBOS,24h,1776726000,included,1776726000.0,0.0,0.885,0.88,0.89,0.010000000000000009,,4536.66,22.0
KXNBAGAME-26APR21PHIBOS,6h,1776790800,included,1776790800.0,0.0,0.885,0.88,0.89,0.010000000000000009,0.89,22776.33,55.0
KXNBAGAME-26APR21PHIBOS,1h,1776808800,included,1776808800.0,0.0,0.875,0.87,0.88,0.010000000000000009,0.88,247846.96,60.0
KXNBAGAME-26APR21PHIBOS,5m,1776812100,included,1776812100.0,0.0,0.875,0.87,0.88,0.010000000000000009,0.88,515806.54,60.0
KXNBAGAME-26APR21PORSAS,24h,1776729600,included,1776729600.0,0.0,0.855,0.85,0.86,0.010000000000000009,,1296.34,18.0
KXNBAGAME-26APR21PORSAS,6h,1776794400,included,1776794400.0,0.0,0.855,0.85,0.86,0.010000000000000009,0.86,36879.78,57.0
KXNBAGAME-26APR21PORSAS,1h,1776812400,included,1776812400.0,0.0,0.835,0.83,0.84,0.010000000000000009,0.84,80755.6,60.0
KXNBAGAME-26APR21PORSAS,5m,1776815700,included,1776815700.0,0.0,0.835,0.83,0.84,0.010000000000000009,0.84,337357.68,60.0
KXNBAGAME-26APR21HOULAL,24h,1776738600,included,1776738600.0,0.0,0.37,0.36,0.38,0.020000000000000018,0.38,24991.010000000002,57.0
KXNBAGAME-26APR21HOULAL,6h,1776803400,included,1776803400.0,0.0,0.365,0.36,0.37,0.010000000000000009,0.37,89892.07,60.0
KXNBAGAME-26APR21HOULAL,1h,1776821400,included,1776821400.0,0.0,0.325,0.32,0.33,0.010000000000000009,0.33,352766.34,60.0
KXNBAGAME-26APR21HOULAL,5m,1776824700,included,1776824700.0,0.0,0.33,0.32,0.34,0.020000000000000018,0.33,1157820.36,60.0
KXNBAGAME-26APR22ORLDET,24h,1776812400,included,1776812400.0,0.0,0.795,0.79,0.8,0.010000000000000009,,919.9,25.0
KXNBAGAME-26APR22ORLDET,6h,1776877200,included,1776877200.0,0.0,0.775,0.77,0.78,0.010000000000000009,0.78,37865.88,58.0
KXNBAGAME-26APR22ORLDET,1h,1776895200,included,1776895200.0,0.0,0.775,0.77,0.78,0.010000000000000009,0.78,200922.6,60.0
KXNBAGAME-26APR22ORLDET,5m,1776898500,included,1776898500.0,0.0,0.775,0.77,0.78,0.010000000000000009,0.78,227002.42,60.0
KXNBAGAME-26APR22PHXOKC,24h,1776821400,included,1776821400.0,0.0,0.925,0.92,0.93,0.010000000000000009,0.92,3685.29,16.0
KXNBAGAME-26APR22PHXOKC,6h,1776886200,included,1776886200.0,0.0,0.915,0.91,0.92,0.010000000000000009,0.91,20137.77,58.0
KXNBAGAME-26APR22PHXOKC,1h,1776904200,included,1776904200.0,0.0,0.915,0.91,0.92,0.010000000000000009,0.92,80284.94,60.0
KXNBAGAME-26APR22PHXOKC,5m,1776907500,included,1776907500.0,0.0,0.915,0.91,0.92,0.010000000000000009,0.92,360863.7,59.0
KXNBAGAME-26APR23NYKATL,24h,1776898800,included,1776898800.0,0.0,0.505,0.5,0.51,0.010000000000000009,0.51,7227.84,45.0
KXNBAGAME-26APR23NYKATL,6h,1776963600,included,1776963600.0,0.0,0.485,0.48,0.49,0.010000000000000009,0.49,11534.23,56.0
KXNBAGAME-26APR23NYKATL,1h,1776981600,included,1776981600.0,0.0,0.495,0.49,0.5,0.010000000000000009,0.5,139206.72,60.0
KXNBAGAME-26APR23NYKATL,5m,1776984900,included,1776984900.0,0.0,0.495,0.49,0.5,0.010000000000000009,0.5,426633.28,60.0
KXNBAGAME-26APR23CLETOR,24h,1776902400,included,1776902400.0,0.0,0.415,0.41,0.42,0.010000000000000009,,518.61,13.0
KXNBAGAME-26APR23CLETOR,6h,1776967200,included,1776967200.0,0.0,0.425,0.42,0.43,0.010000000000000009,0.43,24463.989999999998,51.0
KXNBAGAME-26APR23CLETOR,1h,1776985200,included,1776985200.0,0.0,0.425,0.42,0.43,0.010000000000000009,0.43,92449.44,60.0
KXNBAGAME-26APR23CLETOR,5m,1776988500,included,1776988500.0,0.0,0.425,0.42,0.43,0.010000000000000009,0.43,118743.42,60.0
KXNBAGAME-26APR23DENMIN,24h,1776907800,included,1776907800.0,0.0,0.455,0.45,0.46,0.010000000000000009,0.46,1737.89,35.0
KXNBAGAME-26APR23DENMIN,6h,1776972600,included,1776972600.0,0.0,0.455,0.45,0.46,0.010000000000000009,0.46,36936.5,57.0
KXNBAGAME-26APR23DENMIN,1h,1776990600,included,1776990600.0,0.0,0.515,0.51,0.52,0.010000000000000009,0.52,296691.89,60.0
KXNBAGAME-26APR23DENMIN,5m,1776993900,included,1776993900.0,0.0,0.525,0.52,0.53,0.010000000000000009,0.53,209586.63,60.0
KXNBAGAME-26APR24BOSPHI,24h,1776985200,included,1776985200.0,0.0,0.275,0.27,0.28,0.010000000000000009,0.28,7796.85,48.0
KXNBAGAME-26APR24BOSPHI,6h,1777050000,included,1777050000.0,0.0,0.265,0.26,0.27,0.010000000000000009,0.27,79865.38,60.0
KXNBAGAME-26APR24BOSPHI,1h,1777068000,included,1777068000.0,0.0,0.245,0.24,0.25,0.010000000000000009,0.25,396343.15,60.0
KXNBAGAME-26APR24BOSPHI,5m,1777071300,included,1777071300.0,0.0,0.235,0.23,0.24,0.009999999999999981,0.24,528005.61,60.0
KXNBAGAME-26APR24LALHOU,24h,1776988800,included,1776988800.0,0.0,0.745,0.74,0.75,0.010000000000000009,0.75,2238.67,31.0
KXNBAGAME-26APR24LALHOU,6h,1777053600,included,1777053600.0,0.0,0.735,0.73,0.74,0.010000000000000009,0.74,24542.84,57.0
KXNBAGAME-26APR24LALHOU,1h,1777071600,included,1777071600.0,0.0,0.635,0.63,0.64,0.010000000000000009,0.64,314266.79,60.0
KXNBAGAME-26APR24LALHOU,5m,1777074900,included,1777074900.0,0.0,0.675,0.67,0.68,0.010000000000000009,0.68,488229.36,60.0
KXNBAGAME-26APR24SASPOR,24h,1776997800,included,1776997800.0,0.0,0.46499999999999997,0.46,0.47,0.009999999999999953,0.47,1987.16,26.0
KXNBAGAME-26APR24SASPOR,6h,1777062600,included,1777062600.0,0.0,0.425,0.42,0.43,0.010000000000000009,0.43,48858.31,60.0
KXNBAGAME-26APR24SASPOR,1h,1777080600,included,1777080600.0,0.0,0.46499999999999997,0.46,0.47,0.009999999999999953,0.47,447624.16000000003,60.0
KXNBAGAME-26APR24SASPOR,5m,1777083900,included,1777083900.0,0.0,0.475,0.47,0.48,0.010000000000000009,0.48,599191.87,60.0
KXNBAGAME-26APR25DETORL,24h,1777050000,bar_too_old,,240.0,,,,,,,
KXNBAGAME-26APR25DETORL,6h,1777114800,included,1777114800.0,0.0,0.435,0.43,0.44,0.010000000000000009,0.44,9047.01,42.0
KXNBAGAME-26APR25DETORL,1h,1777132800,included,1777132800.0,0.0,0.455,0.45,0.46,0.010000000000000009,0.46,77419.91,60.0
KXNBAGAME-26APR25DETORL,5m,1777136100,included,1777136100.0,0.0,0.46499999999999997,0.46,0.47,0.009999999999999953,0.47,339505.36,60.0
KXNBAGAME-26APR25OKCPHX,24h,1777059000,included,1777059000.0,0.0,0.22,0.21,0.23,0.020000000000000018,0.23,4329.34,29.0
KXNBAGAME-26APR25OKCPHX,6h,1777123800,included,1777123800.0,0.0,0.215,0.21,0.22,0.010000000000000009,0.22,157362.56,60.0
KXNBAGAME-26APR25OKCPHX,1h,1777141800,included,1777141800.0,0.0,0.225,0.22,0.23,0.010000000000000009,0.23,124699.08,60.0
KXNBAGAME-26APR25OKCPHX,5m,1777145100,included,1777145100.0,0.0,0.235,0.23,0.24,0.009999999999999981,0.24,451377.71,60.0
KXNBAGAME-26APR25NYKATL,24h,1777068000,included,1777067940.0,60.0,0.46499999999999997,0.46,0.47,0.009999999999999953,0.47,989.35,15.0
KXNBAGAME-26APR25NYKATL,6h,1777132800,included,1777132800.0,0.0,0.46499999999999997,0.46,0.47,0.009999999999999953,0.47,15725.17,56.0
KXNBAGAME-26APR25NYKATL,1h,1777150800,included,1777150800.0,0.0,0.455,0.45,0.46,0.010000000000000009,0.46,130298.92,60.0
KXNBAGAME-26APR25NYKATL,5m,1777154100,included,1777154100.0,0.0,0.46499999999999997,0.46,0.47,0.009999999999999953,0.47,693847.01,60.0
KXNBAGAME-26APR25DENMIN,24h,1777077000,bar_too_old,,180.0,,,,,,,
KXNBAGAME-26APR25DENMIN,6h,1777141800,included,1777141800.0,0.0,0.485,0.48,0.49,0.010000000000000009,0.49,25059.72,58.0
KXNBAGAME-26APR25DENMIN,1h,1777159800,included,1777159800.0,0.0,0.515,0.51,0.52,0.010000000000000009,0.52,207771.9,60.0
KXNBAGAME-26APR25DENMIN,5m,1777163100,included,1777163100.0,0.0,0.475,0.47,0.48,0.010000000000000009,0.48,910825.37,60.0
KXNBAGAME-26APR26CLETOR,24h,1777136400,included,1777136400.0,0.0,0.395,0.39,0.4,0.010000000000000009,,610.68,12.0
KXNBAGAME-26APR26CLETOR,6h,1777201200,included,1777201200.0,0.0,0.395,0.39,0.4,0.010000000000000009,0.4,5605.54,33.0
KXNBAGAME-26APR26CLETOR,1h,1777219200,included,1777219200.0,0.0,0.385,0.38,0.39,0.010000000000000009,0.39,225601.86,60.0
